Application_ID,Region,Risk_Score_Raw,Applied_Amount,Status,Date_Submitted,Time_to_Approve_Hrs,Transaction_Flags,Customer_Age
101802,Killeen,735.0,1213.46,Approved,2025-08-16 16:37:03.572768,27.23,None,61
101803,Killeen,700.0,2116.42,Approved,2025-10-18 20:09:35.572768,19.74,None,37
101804,Killeen,732.0,1987.08,Denied,2025-09-23 05:20:55.572768,13.12,None,22
101805,Waco,651.0,1111.09,Approved,2025-08-03 17:12:00.572768,11.42,None,37
101806,Fort_Hood,793.0,1917.91,Pending_Review,2025-08-11 22:23:50.572768,,None,27
101807,Killeen,759.0,4032.64,Approved,2025-06-19 20:09:06.572768,5.94,None,41
101808,Killeen,619.0,2098.98,Denied,2025-11-04 18:32:25.572768,28.63,None,27
101809,Killeen,635.0,2167.36,Approved,2025-10-27 20:05:02.572768,21.11,None,56
101810,Fort_Hood,637.0,1028.38,Approved,2025-06-30 16:46:34.572768,4.0,None,62
101811,Waco,740.0,8734.95,Pending_Review,2025-12-13 21:23:51.572768,,None,24
101812,Killeen,622.0,1076.33,Approved,2025-11-20 18:41:26.572768,8.15,None,42
101813,Killeen,680.0,500.0,Approved,2025-08-22 22:06:09.572768,6.23,None,28
101814,Killeen,727.0,3598.05,Denied,2025-07-28 15:23:01.572768,10.65,None,35
101815,Round_Rock,696.0,1649.37,Approved,2025-07-07 14:31:05.572768,37.11,None,51
101816,Killeen,715.0,1418.8,Approved,2025-12-10 11:26:06.572768,7.94,None,43
101817,Waco,636.0,1168.59,Approved,2025-10-12 22:09:28.572768,3.67,None,35
101818,Fort_Hood,735.0,8081.81,Approved,2025-09-02 23:03:03.572768,14.34,None,46
101819,Killeen,663.0,2401.08,Denied,2025-07-09 17:39:21.572768,31.51,None,24
101820,Killeen,680.0,2806.8,Denied,2025-06-21 15:54:04.572768,56.98,None,26
101821,Killeen,714.0,2059.24,Approved,2025-08-10 22:59:30.572768,12.05,None,26
101822,Fort_Hood,706.0,2244.05,Approved,2025-09-29 19:42:07.572768,7.57,None,63
101823,Waco,701.0,5535.29,Approved,2025-11-12 15:23:00.572768,16.86,None,30
101824,Fort_Hood,654.0,1479.29,Denied,2025-12-01 01:51:42.572768,41.46,None,62
101825,Fort_Hood,682.0,563.66,Denied,2025-11-22 13:39:02.572768,26.74,None,59
101826,Killeen,700.0,3620.78,Pending_Review,2025-08-30 18:24:44.572768,,None,58
101827,Round_Rock,617.0,2690.17,Pending_Review,2025-11-06 00:50:41.572768,,None,25
101828,Waco,672.0,1971.17,Approved,2025-09-12 16:40:15.572768,31.07,None,41
101829,Killeen,723.0,2634.91,Approved,2025-12-13 03:05:39.572768,8.03,None,42
101830,Round_Rock,623.0,1344.0,Approved,2025-09-06 04:33:05.572768,15.52,None,45
101831,Fort_Hood,769.0,1838.22,Approved,2025-08-01 22:28:51.572768,2.06,None,28
101832,Fort_Hood,776.0,1627.24,Approved,2025-11-20 06:48:55.572768,24.21,None,29
101833,Waco,625.0,1126.43,Denied,2025-10-05 04:17:10.572768,11.88,None,32
101834,Waco,781.0,4681.33,Approved,2025-07-27 15:01:56.572768,14.58,None,30
101835,Fort_Hood,691.0,584.17,Approved,2025-07-08 01:01:45.572768,11.48,Suspicious_ACH,27
101836,Killeen,725.0,11952.62,Approved,2025-09-15 20:45:56.572768,14.34,None,61
101837,Killeen,670.0,3647.84,Denied,2025-10-10 06:54:31.572768,30.95,None,38
101838,Temple,755.0,500.0,Approved,2025-11-17 16:30:23.572768,14.48,None,34
101839,Killeen,724.0,1511.21,Approved,2025-12-11 14:11:33.572768,13.81,None,38
101840,Killeen,651.0,1579.97,Approved,2025-08-23 14:04:00.572768,9.6,None,23
101841,Killeen,630.0,2473.8,Denied,2025-09-15 02:43:14.572768,22.7,None,51
101842,Killeen,612.0,819.34,Approved,2025-07-04 07:20:36.572768,25.37,None,53
101843,Fort_Hood,711.0,1854.96,Pending_Review,2025-11-06 00:44:48.572768,,None,57
101844,Temple,734.0,1641.07,Approved,2025-06-30 12:50:13.572768,12.39,None,28
101845,Killeen,739.0,1002.15,Pending_Review,2025-08-11 22:03:42.572768,,None,37
101846,Killeen,692.0,896.59,Denied,2025-08-22 02:18:04.572768,56.52,None,40
101847,Killeen,630.0,3770.8,Approved,2025-07-30 23:10:24.572768,15.54,None,36
101848,Temple,659.0,500.0,Approved,2025-11-25 18:44:55.572768,3.93,None,35
101849,Fort_Hood,769.0,2649.97,Approved,2025-07-22 01:50:47.572768,6.61,None,28
101850,Killeen,670.0,3422.1,Denied,2025-11-14 11:25:58.572768,33.86,Suspicious_ACH,54
101851,Waco,708.0,1518.01,Approved,2025-08-14 10:38:32.572768,23.02,None,55
101852,Temple,635.0,1885.41,Approved,2025-07-14 06:28:08.572768,21.06,None,45
101853,Waco,720.0,4586.15,Approved,2025-08-06 13:44:19.572768,14.52,None,56
101854,Temple,672.0,1028.77,Denied,2025-08-28 22:26:10.572768,25.19,None,42
101855,Killeen,762.0,1117.31,Approved,2025-08-03 19:27:57.572768,11.19,None,45
101856,Waco,746.0,1216.35,Approved,2025-10-17 11:26:55.572768,6.38,None,58
101857,Fort_Hood,670.0,4592.87,Approved,2025-10-08 20:45:04.572768,11.95,None,37
101858,Waco,692.0,5083.91,Approved,2025-09-17 06:12:49.572768,3.66,None,38
101859,Waco,666.0,591.87,Approved,2025-08-18 09:25:32.572768,10.15,None,50
101860,Waco,614.0,4044.01,Denied,2025-10-20 04:25:36.572768,97.78,None,39
101861,Fort_Hood,648.0,3481.18,Approved,2025-10-08 18:20:28.572768,7.3,None,32
101862,Killeen,711.0,6265.89,Approved,2025-11-16 04:44:17.572768,5.15,None,24
101863,Fort_Hood,719.0,2460.42,Approved,2025-11-24 06:14:20.572768,3.93,None,63
101864,Round_Rock,708.0,1745.14,Pending_Review,2025-06-20 09:26:22.572768,,None,39
101865,Temple,681.0,4519.58,Approved,2025-10-11 06:07:13.572768,8.13,None,37
101866,Killeen,755.0,3162.52,Pending_Review,2025-10-16 20:49:07.572768,,None,62
101867,Killeen,703.0,10893.47,Approved,2025-10-10 20:41:46.572768,6.46,None,22
101868,Killeen,742.0,3893.12,Approved,2025-11-02 01:07:25.572768,11.4,None,64
101869,Waco,593.0,2044.36,Denied,2025-07-09 02:04:20.572768,75.97,None,64
101870,Waco,500.0,706.78,Approved,2025-06-19 23:28:20.572768,31.79,None,48
101871,Killeen,717.0,1136.0,Denied,2025-10-30 10:38:58.572768,21.23,None,52
101872,Fort_Hood,614.0,573.2,Denied,2025-12-11 12:36:07.572768,39.96,None,49
101873,Waco,687.0,1522.26,Approved,2025-11-04 14:21:30.572768,11.95,None,61
101874,Waco,681.0,3792.78,Denied,2025-08-07 11:09:39.572768,8.75,None,48
101875,Fort_Hood,795.0,1802.74,Approved,2025-08-30 19:07:35.572768,27.01,None,30
101876,Fort_Hood,723.0,4094.42,Denied,2025-09-07 00:50:42.572768,10.48,None,59
101877,Fort_Hood,709.0,2368.61,Approved,2025-10-22 16:51:58.572768,18.16,None,57
101878,Killeen,750.0,1309.66,Approved,2025-12-05 21:57:18.572768,18.55,None,62
101879,Fort_Hood,722.0,1939.33,Approved,2025-11-26 06:42:29.572768,7.06,None,48
101880,Fort_Hood,672.0,2637.74,Pending_Review,2025-10-25 05:22:25.572768,,None,47
101881,Temple,764.0,2021.06,Approved,2025-09-05 00:59:58.572768,11.5,None,48
101882,Fort_Hood,633.0,2039.68,Approved,2025-09-06 12:49:29.572768,14.5,None,25
101883,Waco,719.0,977.27,Approved,2025-07-29 12:23:17.572768,20.13,None,59
101884,Killeen,607.0,1278.73,Denied,2025-08-10 20:20:55.572768,39.97,None,33
101885,Fort_Hood,712.0,11012.31,Approved,2025-09-19 23:29:56.572768,26.08,None,36
101886,Killeen,711.0,4830.83,Approved,2025-11-23 16:11:48.572768,6.68,None,51
101887,Killeen,800.0,556.09,Approved,2025-11-11 13:27:45.572768,16.54,None,35
101888,Waco,606.0,500.0,Approved,2025-11-03 01:22:59.572768,5.89,None,29
101889,Round_Rock,663.0,1921.68,Approved,2025-12-05 11:38:30.572768,20.77,None,49
101890,Killeen,749.0,3695.16,Approved,2025-09-30 09:04:35.572768,15.31,None,52
101891,Killeen,720.0,1192.79,Approved,2025-08-06 12:32:19.572768,15.43,None,23
101892,Waco,710.0,4094.2,Approved,2025-07-28 02:01:24.572768,7.61,None,36
101893,Killeen,642.0,1896.42,Approved,2025-09-07 12:50:46.572768,25.44,None,61
101894,Fort_Hood,664.0,1586.92,Approved,2025-08-09 08:26:28.572768,11.9,None,64
101895,Waco,774.0,3310.62,Denied,2025-07-29 10:40:48.572768,10.16,None,29
101896,Fort_Hood,696.0,1181.45,Approved,2025-11-14 19:13:31.572768,4.1,None,26
101897,Killeen,722.0,1437.46,Approved,2025-07-18 11:01:46.572768,12.91,None,25
101898,Killeen,693.0,3090.64,Approved,2025-10-04 07:31:50.572768,13.11,None,33
101899,Waco,629.0,1763.2,Approved,2025-10-23 15:02:10.572768,44.23,None,31
101900,Fort_Hood,756.0,8325.02,Denied,2025-10-15 17:12:24.572768,71.68,None,25
101901,Killeen,730.0,3149.69,Approved,2025-08-20 23:44:40.572768,13.44,High_Velocity_Deposit,31
101902,Waco,838.0,2990.07,Approved,2025-09-04 08:46:08.572768,20.04,None,50
101903,Killeen,639.0,1737.84,Denied,2025-09-18 02:07:45.572768,13.56,None,49
101904,Waco,749.0,3640.24,Denied,2025-11-20 20:21:48.572768,71.45,None,50
101905,Killeen,621.0,1396.76,Denied,2025-12-14 17:14:05.572768,44.98,None,40
101906,Round_Rock,709.0,2266.3,Denied,2025-11-09 14:14:56.572768,28.61,None,64
101907,Killeen,758.0,868.67,Approved,2025-06-25 15:50:05.572768,9.27,None,34
101908,Killeen,575.0,4152.86,Pending_Review,2025-11-18 18:18:23.572768,,None,55
101909,Killeen,687.0,2281.26,Pending_Review,2025-08-08 21:27:35.572768,,None,41
101910,Killeen,666.0,8830.88,Approved,2025-10-19 03:20:14.572768,1.61,None,39
101911,Temple,657.0,12256.83,Denied,2025-09-25 22:30:07.572768,33.95,None,57
101912,Round_Rock,723.0,3329.76,Approved,2025-09-22 18:14:26.572768,7.18,High_Velocity_Deposit,22
101913,Killeen,767.0,1909.77,Denied,2025-10-18 01:56:41.572768,50.89,None,47
101914,Killeen,692.0,848.23,Approved,2025-10-06 17:47:10.572768,19.66,None,24
101915,Waco,712.0,3728.64,Approved,2025-08-19 18:41:55.572768,12.33,High_Velocity_Deposit,24
101916,Temple,706.0,2139.29,Approved,2025-12-09 09:09:33.572768,23.88,None,42
101917,Fort_Hood,700.0,2780.62,Approved,2025-06-22 00:12:06.572768,46.92,None,39
101918,Killeen,634.0,7214.37,Approved,2025-11-23 21:12:01.572768,14.77,None,52
101919,Killeen,766.0,934.92,Approved,2025-09-25 18:12:11.572768,12.28,None,57
101920,Fort_Hood,717.0,863.12,Denied,2025-10-04 20:43:57.572768,34.35,None,52
101921,Killeen,723.0,1496.46,Denied,2025-09-02 00:11:32.572768,16.52,None,29
101922,Fort_Hood,651.0,3487.57,Approved,2025-07-29 21:14:19.572768,17.44,Suspicious_ACH,46
101923,Killeen,672.0,2818.31,Denied,2025-07-30 23:32:50.572768,39.65,None,41
101924,Waco,689.0,883.11,Approved,2025-10-29 09:36:52.572768,18.17,Suspicious_ACH,32
101925,Killeen,607.0,3311.78,Denied,2025-10-17 09:07:27.572768,36.64,None,61
101926,Fort_Hood,598.0,691.62,Approved,2025-08-24 23:24:25.572768,23.42,None,22
101927,Fort_Hood,663.0,925.01,Denied,2025-08-22 00:33:50.572768,50.1,None,42
101928,Fort_Hood,731.0,1648.52,Denied,2025-07-10 00:34:41.572768,54.86,None,38
101929,Killeen,660.0,1161.25,Approved,2025-07-11 01:23:30.572768,7.43,None,49
101930,Fort_Hood,638.0,3684.49,Approved,2025-09-10 14:24:18.572768,40.71,None,39
101931,Fort_Hood,651.0,2273.56,Pending_Review,2025-07-07 10:00:39.572768,,None,50
101932,Fort_Hood,672.0,7423.82,Denied,2025-11-14 04:45:15.572768,52.91,None,31
101933,Fort_Hood,678.0,1483.64,Approved,2025-09-05 00:02:09.572768,17.17,None,30
101934,Fort_Hood,829.0,1639.65,Approved,2025-10-14 12:45:51.572768,34.81,None,55
101935,Waco,763.0,4761.44,Denied,2025-07-30 12:07:08.572768,98.84,None,41
101936,Killeen,761.0,1681.2,Pending_Review,2025-12-12 14:33:06.572768,,None,52
101937,Waco,770.0,5974.19,Approved,2025-10-31 17:13:13.572768,21.59,None,24
101938,Fort_Hood,640.0,2786.84,Pending_Review,2025-07-11 21:57:32.572768,,None,22
101939,Killeen,626.0,500.0,Approved,2025-10-11 06:42:40.572768,6.19,None,54
101940,Killeen,633.0,4638.08,Pending_Review,2025-09-15 23:27:18.572768,,None,29
101941,Killeen,780.0,3752.51,Denied,2025-07-02 13:11:12.572768,26.65,None,39
101942,Waco,667.0,3870.22,Approved,2025-08-07 13:32:21.572768,12.05,None,51
101943,Waco,624.0,500.0,Approved,2025-09-03 20:01:56.572768,23.83,None,54
101944,Waco,674.0,1063.81,Approved,2025-09-25 00:09:06.572768,22.52,None,43
101945,Fort_Hood,685.0,1128.94,Approved,2025-10-01 10:43:47.572768,20.17,None,38
101946,Killeen,716.0,922.51,Pending_Review,2025-10-27 20:34:47.572768,,None,63
101947,Killeen,715.0,7284.75,Denied,2025-11-29 04:49:33.572768,27.46,None,30
101948,Killeen,650.0,1791.1,Approved,2025-11-12 03:14:37.572768,19.06,None,43
101949,Killeen,741.0,1755.93,Pending_Review,2025-10-28 23:31:45.572768,,None,31
101950,Killeen,661.0,2811.87,Approved,2025-10-05 22:01:01.572768,32.12,None,54
101951,Killeen,690.0,2851.05,Denied,2025-06-30 17:04:37.572768,29.37,High_Velocity_Deposit,60
101952,Fort_Hood,741.0,500.0,Denied,2025-08-27 19:22:48.572768,6.87,None,24
101953,Waco,661.0,1078.06,Pending_Review,2025-10-14 05:39:32.572768,,None,38
101954,Round_Rock,665.0,583.92,Approved,2025-07-10 23:38:30.572768,11.57,None,30
101955,Temple,735.0,2490.52,Approved,2025-11-10 05:19:11.572768,13.83,None,61
101956,Fort_Hood,648.0,1434.95,Approved,2025-11-23 06:37:56.572768,17.26,None,57
101957,Killeen,676.0,1830.44,Approved,2025-07-13 20:45:45.572768,24.02,Suspicious_ACH,40
101958,Fort_Hood,733.0,500.0,Approved,2025-07-28 01:57:34.572768,3.93,None,55
101959,Waco,823.0,1411.09,Denied,2025-08-31 10:32:53.572768,20.82,None,23
101960,Killeen,736.0,4412.09,Approved,2025-10-10 10:26:43.572768,4.57,None,48
101961,Killeen,728.0,5583.44,Approved,2025-11-02 08:45:41.572768,27.18,None,40
101962,Waco,731.0,3213.42,Approved,2025-10-01 23:26:30.572768,24.46,None,54
101963,Killeen,,621.18,Approved,2025-11-02 15:42:26.572768,14.91,None,47
101964,Fort_Hood,706.0,4951.87,Denied,2025-09-23 10:53:58.572768,22.91,Suspicious_ACH,55
101965,Fort_Hood,698.0,3226.66,Approved,2025-09-26 05:55:15.572768,46.85,None,49
101966,Killeen,719.0,1646.24,Approved,2025-07-18 00:54:08.572768,9.91,None,37
101967,Killeen,706.0,500.0,Approved,2025-09-18 21:00:28.572768,21.19,None,43
101968,Killeen,722.0,3877.23,Approved,2025-06-24 14:12:34.572768,7.21,None,49
101969,Killeen,681.0,1125.82,Approved,2025-11-21 13:06:00.572768,44.85,None,35
101970,Killeen,703.0,2384.95,Denied,2025-11-15 06:34:51.572768,68.79,None,27
101971,Waco,626.0,1909.73,Denied,2025-12-10 06:55:11.572768,40.03,None,32
101972,Killeen,680.0,6190.16,Approved,2025-12-02 01:48:12.572768,14.74,None,41
101973,Fort_Hood,783.0,1635.5,Approved,2025-08-22 22:13:11.572768,6.59,None,57
101974,Killeen,719.0,1786.31,Pending_Review,2025-07-30 18:29:37.572768,,None,37
101975,Temple,698.0,6392.57,Approved,2025-07-14 05:09:35.572768,16.13,None,27
101976,Killeen,813.0,1067.87,Approved,2025-07-18 17:08:04.572768,13.26,None,29
101977,Killeen,618.0,3468.43,Approved,2025-10-29 23:51:41.572768,16.15,None,57
101978,Temple,633.0,1542.42,Denied,2025-10-31 06:09:44.572768,65.03,None,25
101979,Waco,802.0,810.76,Pending_Review,2025-08-19 00:39:45.572768,,None,55
101980,Killeen,702.0,1809.72,Approved,2025-11-10 06:46:14.572768,34.14,None,41
101981,Waco,685.0,3144.36,Approved,2025-06-27 10:21:49.572768,5.79,None,45
101982,Fort_Hood,628.0,5339.93,Denied,2025-07-30 11:28:32.572768,32.96,None,24
101983,Fort_Hood,726.0,5882.61,Pending_Review,2025-09-01 04:04:14.572768,,None,49
101984,Killeen,732.0,1428.23,Denied,2025-09-26 12:32:38.572768,33.12,High_Velocity_Deposit,51
101985,Killeen,634.0,820.74,Denied,2025-11-13 10:54:12.572768,27.57,None,50
101986,Waco,691.0,1401.09,Denied,2025-10-29 01:44:28.572768,26.99,None,42
101987,Fort_Hood,679.0,702.59,Approved,2025-10-19 16:26:59.572768,5.35,None,63
101988,Killeen,715.0,1519.43,Approved,2025-08-22 16:36:48.572768,21.32,None,48
101989,Waco,632.0,1375.63,Approved,2025-11-18 14:27:37.572768,10.06,None,46
101990,Waco,775.0,3235.67,Approved,2025-12-05 00:38:50.572768,12.61,None,24
101991,Killeen,754.0,500.0,Approved,2025-11-13 03:43:59.572768,12.25,None,22
101992,Fort_Hood,678.0,1005.37,Denied,2025-09-29 03:39:03.572768,10.15,None,44
101993,Killeen,687.0,1011.9,Approved,2025-12-06 10:05:22.572768,8.9,None,64
101994,Waco,691.0,4673.68,Denied,2025-08-21 05:19:59.572768,64.46,None,26
101995,Fort_Hood,653.0,741.68,Approved,2025-06-21 07:50:42.572768,32.93,None,52
101996,Round_Rock,673.0,2167.49,Denied,2025-09-11 03:49:22.572768,44.0,None,46
101997,Killeen,683.0,1631.9,Approved,2025-10-07 18:58:03.572768,2.32,None,56
101998,Killeen,796.0,4164.84,Denied,2025-08-15 09:26:38.572768,73.42,None,64
101999,Killeen,756.0,2912.2,Approved,2025-11-13 02:04:51.572768,5.91,None,22
102000,Killeen,756.0,1992.2,Approved,2025-09-17 07:55:52.572768,5.61,None,36
102001,Killeen,722.0,1160.11,Approved,2025-07-30 15:40:41.572768,22.97,None,60
102002,Temple,632.0,500.0,Approved,2025-06-20 03:34:20.572768,17.76,Suspicious_ACH,45
102003,Killeen,697.0,2203.21,Approved,2025-07-11 20:51:49.572768,26.7,None,55
102004,Killeen,758.0,2763.88,Approved,2025-07-15 19:18:22.572768,36.85,None,39
102005,Waco,624.0,512.91,Approved,2025-08-19 23:15:42.572768,18.24,None,46
102006,Killeen,738.0,673.88,Denied,2025-06-30 22:23:39.572768,69.36,None,57
102007,Waco,839.0,2212.47,Denied,2025-11-23 03:13:24.572768,15.74,None,22
102008,Killeen,763.0,2371.58,Pending_Review,2025-11-09 09:11:48.572768,,None,30
102009,Fort_Hood,784.0,818.51,Approved,2025-08-25 18:18:18.572768,15.77,None,62
102010,Killeen,713.0,1142.24,Approved,2025-08-15 08:04:22.572768,28.56,None,52
102011,Killeen,758.0,500.0,Denied,2025-09-16 20:00:11.572768,23.27,None,43
102012,Temple,656.0,5441.51,Approved,2025-07-11 15:02:55.572768,21.75,None,59
102013,Killeen,747.0,639.13,Approved,2025-10-18 05:46:42.572768,29.44,None,62
102014,Fort_Hood,739.0,2790.03,Denied,2025-09-07 21:12:46.572768,34.06,None,23
102015,Killeen,717.0,1758.17,Approved,2025-06-21 21:02:55.572768,13.41,None,62
102016,Killeen,778.0,5072.94,Approved,2025-10-18 04:29:57.572768,23.62,None,41
102017,Temple,667.0,959.29,Denied,2025-09-21 14:53:40.572768,8.23,None,44
102018,Killeen,688.0,1898.85,Denied,2025-06-25 19:07:06.572768,25.98,None,33
102019,Fort_Hood,705.0,500.0,Denied,2025-07-03 08:22:14.572768,7.19,None,31
102020,Round_Rock,638.0,500.0,Approved,2025-12-14 14:41:49.572768,16.0,None,53
102021,Fort_Hood,713.0,2913.37,Denied,2025-09-10 09:31:27.572768,48.8,None,26
102022,Temple,596.0,500.0,Denied,2025-08-10 23:41:42.572768,26.76,None,50
102023,Killeen,762.0,1506.32,Denied,2025-11-19 09:12:13.572768,32.59,None,54
102024,Killeen,702.0,4060.4,Denied,2025-07-21 12:10:38.572768,20.52,None,44
102025,Killeen,668.0,3285.74,Approved,2025-11-14 18:48:05.572768,8.88,None,57
102026,Waco,649.0,1062.45,Approved,2025-12-12 19:52:13.572768,23.86,None,34
102027,Round_Rock,685.0,507.35,Denied,2025-07-15 19:03:59.572768,30.41,None,23
102028,Killeen,741.0,2717.85,Denied,2025-10-26 11:05:00.572768,30.48,None,32
102029,Fort_Hood,732.0,5291.23,Approved,2025-07-04 03:35:15.572768,15.6,None,49
102030,Killeen,657.0,1064.45,Denied,2025-10-06 14:46:37.572768,92.1,None,46
102031,Fort_Hood,649.0,950.84,Approved,2025-09-22 02:11:00.572768,21.26,None,57
102032,Fort_Hood,739.0,1188.06,Approved,2025-09-11 21:11:20.572768,12.07,None,39
102033,Round_Rock,656.0,2856.31,Approved,2025-08-25 09:12:11.572768,20.79,None,60
102034,Fort_Hood,703.0,4831.03,Approved,2025-08-04 21:25:03.572768,16.54,None,30
102035,Killeen,707.0,670.7,Approved,2025-08-27 22:20:30.572768,11.74,None,23
102036,Killeen,718.0,545.32,Denied,2025-08-15 05:02:36.572768,4.45,None,57
102037,Killeen,751.0,11754.57,Approved,2025-10-08 23:56:57.572768,20.82,None,38
102038,Killeen,624.0,1568.92,Approved,2025-11-03 07:37:14.572768,26.39,None,54
102039,Killeen,585.0,2213.46,Pending_Review,2025-07-12 21:18:46.572768,,None,56
102040,Temple,665.0,1039.46,Approved,2025-10-01 05:37:42.572768,2.83,None,54
102041,Fort_Hood,808.0,2675.71,Denied,2025-06-25 22:49:38.572768,43.38,None,53
102042,Fort_Hood,821.0,3897.34,Pending_Review,2025-06-27 12:51:31.572768,,None,41
102043,Killeen,809.0,2298.1,Approved,2025-09-17 23:50:56.572768,31.58,None,51
102044,Temple,688.0,7278.55,Denied,2025-12-12 17:58:36.572768,17.71,None,43
102045,Waco,593.0,1392.15,Pending_Review,2025-11-19 07:11:01.572768,,None,46
102046,Killeen,559.0,1465.12,Denied,2025-10-03 20:18:40.572768,31.66,None,32
102047,Waco,663.0,2175.74,Approved,2025-07-29 22:12:59.572768,13.79,None,55
102048,Fort_Hood,688.0,2622.73,Approved,2025-11-20 06:09:08.572768,29.23,None,49
102049,Killeen,778.0,2169.73,Approved,2025-10-16 18:58:53.572768,7.86,None,56
102050,Fort_Hood,752.0,647.08,Denied,2025-08-16 00:05:29.572768,62.24,None,25
102051,Fort_Hood,713.0,2321.6,Denied,2025-09-23 14:38:02.572768,78.78,None,30
102052,Killeen,646.0,1340.32,Denied,2025-07-18 10:38:09.572768,46.7,None,64
102053,Temple,642.0,1135.94,Approved,2025-07-05 21:53:27.572768,10.55,None,43
102054,Waco,715.0,1855.64,Approved,2025-11-19 04:07:19.572768,3.95,None,46
102055,Fort_Hood,741.0,837.8,Approved,2025-09-12 20:49:15.572768,12.2,High_Velocity_Deposit,42
102056,Fort_Hood,723.0,729.01,Approved,2025-12-08 03:52:48.572768,9.09,None,46
102057,Killeen,637.0,500.0,Denied,2025-12-07 09:41:01.572768,13.43,None,62
102058,Fort_Hood,739.0,7315.79,Approved,2025-07-11 12:25:57.572768,24.47,None,38
102059,Fort_Hood,725.0,2820.26,Approved,2025-08-16 18:45:54.572768,10.34,None,36
102060,Killeen,635.0,1646.8,Denied,2025-09-13 18:59:43.572768,46.51,None,62
102061,Fort_Hood,652.0,1060.21,Approved,2025-07-06 22:30:29.572768,5.17,None,28
102062,Waco,741.0,500.0,Pending_Review,2025-10-11 09:58:20.572768,,None,53
102063,Fort_Hood,685.0,1009.47,Approved,2025-10-21 03:29:16.572768,11.37,None,29
102064,Killeen,795.0,3205.72,Pending_Review,2025-08-26 04:23:11.572768,,None,24
102065,Waco,730.0,3841.97,Approved,2025-10-30 04:38:54.572768,32.91,High_Velocity_Deposit,54
102066,Killeen,670.0,3022.48,Approved,2025-09-02 09:47:50.572768,10.21,None,57
102067,Killeen,699.0,2052.29,Denied,2025-08-14 17:12:30.572768,26.31,None,38
102068,Killeen,703.0,5131.22,Denied,2025-11-22 06:34:07.572768,35.8,None,22
102069,Killeen,656.0,1390.15,Approved,2025-10-03 12:51:23.572768,6.82,High_Velocity_Deposit,57
102070,Waco,645.0,4307.66,Denied,2025-08-16 16:20:41.572768,44.12,None,61
